1413394889.305760 0.506080 0.271060 0.216507 0.785887 -0.019789 0.618043 0.003479
1413394889.405761 0.526481 0.280716 0.242208 0.753423 -0.013893 0.657386 0.002210
1413394889.505760 0.542836 0.302679 0.268066 0.731874 -0.007724 0.681396 -0.000179
1413394889.605761 0.529206 0.315858 0.282147 0.755239 -0.004659 0.655432 -0.001014
1413394889.705760 0.493403 0.325662 0.295252 0.799409 -0.005980 0.600756 0.001138
1413394889.805760 0.450293 0.337793 0.312588 0.840077 -0.009386 0.542373 0.003655
1413394889.905761 0.415673 0.352736 0.332939 0.868035 -0.016364 0.496194 0.006263
1413394890.005760 0.395455 0.367026 0.349341 0.886898 -0.022699 0.461352 0.007099
1413394890.105761 0.393982 0.378985 0.356396 0.897709 -0.026487 0.439781 0.003101
1413394890.205760 0.418315 0.387913 0.360133 0.886454 -0.029915 0.461841 -0.002822
1413394890.305760 0.469999 0.393345 0.358854 0.859139 -0.036723 0.510259 -0.012924
1413394890.405761 0.537136 0.393727 0.351883 0.823376 -0.045243 0.565376 -0.018853
1413394890.505760 0.607373 0.383001 0.342252 0.784832 -0.059002 0.616836 -0.008424
1413394890.605761 0.665194 0.357444 0.331849 0.755387 -0.070568 0.651295 0.015026
1413394890.705760 0.692929 0.321031 0.312406 0.733216 -0.078383 0.673268 0.054411
1413394890.805760 0.692405 0.292006 0.295295 0.742342 -0.073699 0.662119 0.071387
1413394890.905761 0.668545 0.269557 0.275475 0.779518 -0.076188 0.617374 0.073461
1413394891.005760 0.630803 0.251891 0.256194 0.821903 -0.079224 0.559286 0.073467
1413394891.105761 0.596898 0.236011 0.242162 0.853238 -0.081862 0.509994 0.072032
1413394891.205760 0.578175 0.218708 0.231806 0.871421 -0.084918 0.478062 0.069794
1413394891.305760 0.585053 0.194648 0.225013 0.879305 -0.085735 0.463048 0.071123
1413394891.405761 0.617780 0.166609 0.226117 0.873154 -0.083637 0.473407 0.080571
1413394891.505760 0.671021 0.134076 0.232434 0.855168 -0.086264 0.502665 0.092602
1413394891.605761 0.739113 0.098675 0.238502 0.835779 -0.086857 0.532129 0.103773
1413394891.705760 0.811834 0.062452 0.243566 0.822743 -0.091990 0.548873 0.115631
1413394891.805760 0.878444 0.009134 0.255474 0.816683 -0.106078 0.551910 0.131042
1413394891.905761 0.964559 -0.010596 0.272569 0.802297 -0.103607 0.570863 0.140357
1413394892.005760 1.046768 -0.032371 0.303887 0.785533 -0.098525 0.593140 0.146341
1413394892.105761 1.134333 -0.017557 0.324319 0.773831 -0.081687 0.615214 0.126590
1413394892.205760 1.186967 -0.040796 0.372837 0.772458 -0.073731 0.615374 0.138518
1413394892.305760 1.247340 -0.033372 0.402576 0.774989 -0.055481 0.617026 0.124869
1413394892.405761 1.290908 -0.007692 0.415236 0.778752 -0.031819 0.618414 0.100483
1413394892.505760 1.321669 0.030157 0.411503 0.781911 -0.003885 0.619592 0.068604
1413394892.605761 1.340864 0.068937 0.406050 0.789175 0.025742 0.612518 0.036888
1413394892.705760 1.346200 0.116122 0.403360 0.797744 0.059525 0.600050 0.000912
1413394892.805760 1.347381 0.160948 0.408381 0.804477 0.093139 0.585885 -0.029680
1413394892.905761 1.346461 0.206013 0.417265 0.808624 0.125748 0.571994 -0.056024
1413394893.005760 1.339693 0.254107 0.426337 0.812924 0.160921 0.553773 -0.081204
1413394893.105761 1.331421 0.304934 0.438385 0.809898 0.198943 0.542422 -0.101317
1413394893.205760 1.296160 0.362376 0.451199 0.796889 0.249288 0.533637 -0.134373
1413394893.305760 1.269476 0.418610 0.469374 0.782732 0.283143 0.530133 -0.161616
1413394893.405761 1.251193 0.479253 0.490365 0.765271 0.304853 0.538631 -0.176921
1413394893.505760 1.229109 0.545686 0.510705 0.748869 0.323544 0.549237 -0.181253
1413394893.605761 1.204940 0.615103 0.520646 0.736430 0.336817 0.558730 -0.179016
1413394893.705760 1.172322 0.688401 0.521449 0.723771 0.347523 0.571868 -0.168374
1413394893.805760 1.126970 0.763246 0.516324 0.715018 0.350617 0.582654 -0.162270
1413394893.905761 1.076885 0.847921 0.504247 0.715538 0.344361 0.585805 -0.162030
1413394894.005760 1.001183 0.938122 0.499639 0.713350 0.340791 0.587220 -0.173683
1413394894.105761 0.915823 1.038573 0.486966 0.708152 0.342073 0.587656 -0.190175
1413394894.205760 0.819542 1.140209 0.469107 0.707787 0.342610 0.576831 -0.221184
1413394894.305760 0.708070 1.245094 0.448301 0.708695 0.348548 0.557865 -0.255054
1413394894.405761 0.588569 1.336338 0.426023 0.705451 0.362789 0.539605 -0.282045
1413394894.505760 0.474044 1.412706 0.397215 0.701833 0.383101 0.520635 -0.299339
1413394894.605761 0.356903 1.483227 0.366488 0.695191 0.403992 0.505524 -0.312962
1413394894.705760 0.240988 1.549385 0.333163 0.683519 0.423176 0.498840 -0.323855
1413394894.805760 0.129867 1.602404 0.299623 0.672988 0.440846 0.495701 -0.327144
1413394894.905761 0.017284 1.659211 0.267321 0.669589 0.452765 0.487586 -0.330021
1413394895.005760 -0.092819 1.710232 0.236505 0.673789 0.454433 0.474463 -0.338208
1413394895.105761 -0.204734 1.752924 0.209527 0.678388 0.454102 0.464680 -0.343007
1413394895.205760 -0.314396 1.792795 0.186808 0.682822 0.453094 0.458666 -0.343636
1413394895.305760 -0.415458 1.829650 0.170554 0.683534 0.450315 0.462062 -0.341315
1413394895.405761 -0.510989 1.867049 0.159323 0.676396 0.457924 0.478371 -0.322422
1413394895.505760 -0.606969 1.904553 0.156887 0.673104 0.463208 0.488364 -0.306383
1413394895.605761 -0.704927 1.941944 0.167904 0.674922 0.462797 0.491115 -0.298507
1413394895.705760 -0.799636 1.982103 0.194892 0.682310 0.455948 0.484876 -0.302424
1413394895.805760 -0.895087 2.025159 0.234376 0.688041 0.450165 0.478585 -0.308070
1413394895.905761 -0.990385 2.068570 0.270858 0.689536 0.447295 0.476521 -0.312082
1413394896.005760 -1.081504 2.113605 0.294647 0.688338 0.446899 0.477061 -0.314459
1413394896.105761 -1.173202 2.160528 0.305859 0.687579 0.447835 0.475923 -0.316507
1413394896.205760 -1.263841 2.209413 0.306463 0.687610 0.448930 0.474550 -0.316949
1413394896.305760 -1.356130 2.259899 0.297447 0.694091 0.438543 0.463468 -0.333340
1413394896.405761 -1.445769 2.310300 0.287539 0.703210 0.424980 0.447883 -0.352546
1413394896.505760 -1.520016 2.358005 0.278124 0.710673 0.413266 0.434517 -0.367899
1413394896.605761 -1.579314 2.400026 0.261364 0.718406 0.399230 0.419738 -0.385134
1413394896.705760 -1.618987 2.435707 0.236156 0.725070 0.383329 0.405057 -0.404057
1413394896.805760 -1.634654 2.460161 0.202099 0.730970 0.367632 0.391518 -0.421003
1413394896.905761 -1.619048 2.471482 0.166352 0.730204 0.356129 0.392042 -0.431599
1413394897.005760 -1.570321 2.464889 0.133194 0.730431 0.348881 0.389797 -0.439102
1413394897.105761 -1.483003 2.442880 0.107840 0.732419 0.347930 0.386544 -0.439421
1413394897.205760 -1.359571 2.407342 0.089750 0.730007 0.355110 0.393901 -0.431078
1413394897.305760 -1.202799 2.359064 0.077333 0.720198 0.381552 0.419291 -0.399910
1413394897.405761 -1.024515 2.301104 0.069883 0.703026 0.411013 0.453171 -0.362574
1413394897.505760 -0.837093 2.239174 0.067089 0.688944 0.430064 0.474991 -0.338798
1413394897.605761 -0.649048 2.176702 0.067484 0.682603 0.440286 0.483089 -0.326844
1413394897.705760 -0.463842 2.115324 0.073856 0.676789 0.442507 0.489842 -0.325883
1413394897.805760 -0.283355 2.052077 0.084811 0.670893 0.443043 0.496496 -0.327273
1413394897.905761 -0.108784 1.986994 0.101301 0.666278 0.442231 0.501452 -0.330231
1413394898.005760 0.058827 1.918696 0.122501 0.662951 0.442155 0.505338 -0.331102
1413394898.105761 0.218198 1.847360 0.145747 0.663500 0.446169 0.504373 -0.326051
1413394898.205760 0.368387 1.773211 0.170786 0.661058 0.453544 0.505680 -0.318727
1413394898.305760 0.508162 1.699727 0.200315 0.651923 0.465696 0.514217 -0.306111
1413394898.405761 0.634216 1.626795 0.229118 0.639144 0.483420 0.520546 -0.294673
