2.384639 -0.915676 -0.198019 18.699834 0.003306 -0.031301 -0.002495 0.999501
2.488250 -0.976800 -0.205106 19.619334 0.003497 -0.031903 -0.001196 0.999484
2.591988 -1.039523 -0.217128 20.541899 0.002472 -0.032254 -0.000766 0.999476
2.695832 -1.112419 -0.227765 21.473385 0.000900 -0.032228 -0.001219 0.999479
2.799367 -1.179842 -0.222862 22.415189 -0.000507 -0.031966 -0.001744 0.999487
2.903084 -1.230552 -0.223457 23.352741 -0.001779 -0.031375 -0.001262 0.999505
3.006768 -1.291919 -0.228830 24.286671 -0.002290 -0.030631 -0.001057 0.999528
3.110441 -1.353554 -0.244079 25.224052 -0.001045 -0.029923 -0.001418 0.999551
3.214057 -1.405853 -0.253417 26.150277 0.001192 -0.029541 -0.001771 0.999561
3.317669 -1.457907 -0.253083 27.090738 0.002743 -0.029005 -0.001134 0.999575
3.421285 -1.521070 -0.264519 28.061401 0.002117 -0.028594 0.000066 0.999589
3.524925 -1.572437 -0.277298 29.024146 -0.000497 -0.028826 0.001338 0.999583
3.628545 -1.621691 -0.292772 29.983872 -0.002273 -0.029286 0.003468 0.999562
3.732256 -1.666912 -0.294952 30.931048 -0.001763 -0.029727 0.006930 0.999532
3.835871 -1.719323 -0.310445 31.911947 0.000048 -0.030489 0.007879 0.999504
3.939488 -1.786275 -0.317966 32.902697 0.002012 -0.031109 0.008061 0.999481
4.043107 -1.849396 -0.323356 33.897219 0.002507 -0.032279 0.007388 0.999448
4.146888 -1.919946 -0.331881 34.898968 0.001807 -0.032551 0.007653 0.999439
4.354202 -2.064707 -0.360497 36.897454 -0.000338 -0.033772 0.006502 0.999408
4.561559 -2.185654 -0.389799 38.908896 -0.003303 -0.034507 0.005790 0.999382
4.768912 -2.355672 -0.389625 40.941064 -0.004036 -0.034740 0.003237 0.999383
4.872532 -2.431347 -0.395619 41.953078 -0.003224 -0.034708 0.003275 0.999387
5.079909 -2.571953 -0.414230 43.939959 -0.002062 -0.035265 0.002674 0.999372
5.183503 -2.643466 -0.420347 44.938371 -0.002789 -0.035981 0.004045 0.999340
5.287117 -2.724592 -0.422163 45.917933 -0.003115 -0.036225 0.003755 0.999332
5.390861 -2.812553 -0.427965 46.893508 -0.001256 -0.036121 0.002687 0.999343
5.494473 -2.897977 -0.431170 47.859878 0.000821 -0.036369 0.002578 0.999335
5.701829 -3.033344 -0.459305 49.789238 -0.000459 -0.036931 0.002598 0.999314
5.805571 -3.101976 -0.482916 50.758384 -0.002280 -0.036996 0.003797 0.999306
5.909185 -3.173662 -0.491831 51.729528 -0.002701 -0.037104 0.004797 0.999296
6.012921 -3.243695 -0.497847 52.679034 -0.001998 -0.037176 0.006651 0.999285
6.116541 -3.323939 -0.506900 53.634441 -0.001148 -0.037129 0.007772 0.999280
6.220278 -3.397778 -0.526041 54.591325 -0.001939 -0.037703 0.008638 0.999250
6.427659 -3.548557 -0.539405 56.488185 -0.006562 -0.038386 0.010687 0.999184
6.531383 -3.619826 -0.543554 57.409276 -0.007670 -0.038573 0.010033 0.999176
6.738741 -3.770594 -0.548991 59.261857 -0.001659 -0.039966 0.008282 0.999165
6.842350 -3.847558 -0.560005 60.170073 0.000682 -0.040389 0.007437 0.999156
6.945963 -3.929361 -0.567984 61.075216 0.000395 -0.040823 0.005248 0.999153
7.153323 -4.084654 -0.597908 62.832250 -0.001446 -0.042015 0.002646 0.999112
7.360549 -4.227053 -0.615437 64.542746 -0.001577 -0.043555 0.001602 0.999049
7.671396 -4.432019 -0.649112 66.994248 -0.002521 -0.045858 0.001067 0.998944
7.982493 -4.691051 -0.665428 69.351920 -0.006509 -0.047744 -0.002497 0.998835
8.293470 -4.917405 -0.709677 71.546114 0.001831 -0.049753 -0.003875 0.998752
8.604438 -5.122460 -0.747775 73.575307 -0.000303 -0.051159 -0.005818 0.998674
8.915403 -5.294976 -0.793501 75.419333 0.005681 -0.051137 0.001769 0.998674
9.226512 -5.478690 -0.838599 77.134468 0.002739 -0.044990 -0.001231 0.998983
9.537749 -5.569335 -0.874358 78.736005 -0.001356 -0.032755 0.001453 0.999461
9.745342 -5.601349 -0.885839 79.752353 -0.001529 -0.016354 -0.003594 0.999859
9.953059 -5.566241 -0.896869 80.715253 -0.002598 0.007862 -0.000911 0.999965
10.056930 -5.515734 -0.899510 81.183168 -0.003333 0.022464 -0.000178 0.999742
10.160830 -5.447911 -0.900059 81.636924 -0.004067 0.038755 -0.000305 0.999240
10.264660 -5.375750 -0.909807 82.078432 -0.004561 0.057577 -0.000563 0.998330
10.368670 -5.282997 -0.913787 82.518315 -0.004810 0.078370 0.000237 0.996913
10.472640 -5.165940 -0.913816 82.943047 -0.005019 0.101207 0.000261 0.994853
10.576630 -5.044246 -0.927047 83.344037 -0.004534 0.126342 -0.000348 0.991976
10.680620 -4.892715 -0.929024 83.727459 -0.003406 0.153739 -0.000962 0.988105
10.784610 -4.714159 -0.935133 84.097761 -0.002743 0.182869 -0.000946 0.983133
10.888750 -4.517643 -0.932912 84.449512 -0.002066 0.213454 -0.001292 0.976950
10.992720 -4.293111 -0.933716 84.778233 -0.001505 0.244883 -0.001330 0.969551
11.096590 -4.051520 -0.935730 85.086438 -0.000445 0.277016 -0.000405 0.960865
11.200570 -3.793116 -0.944618 85.381337 -0.000217 0.308766 -0.000244 0.951138
11.304310 -3.510515 -0.944885 85.647468 -0.000551 0.339222 0.000238 0.940706
11.408180 -3.227018 -0.953366 85.904498 -0.002374 0.369624 -0.000209 0.929178
11.511920 -2.921069 -0.960552 86.118160 -0.002892 0.398562 0.000222 0.917137
11.615530 -2.604190 -0.963041 86.321793 -0.001697 0.426711 0.001598 0.904385
11.719270 -2.274569 -0.967633 86.495587 -0.000278 0.453108 0.003738 0.891448
11.822770 -1.939178 -0.970781 86.663656 -0.000250 0.478069 0.002613 0.878318
11.926380 -1.601734 -0.969993 86.811261 -0.000662 0.501890 0.000544 0.864931
12.030000 -1.260745 -0.971325 86.940215 0.000061 0.523881 -0.000381 0.851791
12.133610 -0.905708 -0.973520 87.051671 0.002083 0.543700 0.002569 0.839273
12.237100 -0.539333 -0.968316 87.144431 0.005579 0.561628 0.009489 0.827317
12.340600 -0.165173 -0.970255 87.244817 0.005394 0.577142 0.011826 0.816540
12.444110 0.202309 -0.977848 87.350611 0.005404 0.591639 0.009579 0.806128
12.547670 0.575340 -0.986720 87.457311 0.003892 0.604649 0.003819 0.796473
12.651070 0.955880 -0.996033 87.542887 0.003795 0.616150 0.001077 0.787619
12.754690 1.346466 -1.005889 87.609221 0.004929 0.626529 0.001063 0.779382
12.858060 1.743260 -1.013344 87.654194 0.008236 0.635721 0.003198 0.771868
12.961670 2.148927 -1.008636 87.690479 0.013332 0.643422 0.003594 0.765387
13.065200 2.567522 -1.001567 87.734665 0.016572 0.651006 0.001979 0.758889
13.168770 3.006750 -1.008992 87.788504 0.015843 0.657610 0.001027 0.753191
13.272350 3.468895 -1.026149 87.843907 0.013401 0.663430 0.001918 0.748116
13.375880 3.944256 -1.040185 87.884933 0.011960 0.668763 0.002906 0.743374
13.479500 4.430781 -1.050437 87.922889 0.011865 0.673696 0.004649 0.738899
13.583110 4.935019 -1.056946 87.953205 0.012926 0.677960 0.006178 0.734960
13.790340 5.976135 -1.070855 88.004409 0.015218 0.684575 0.007721 0.728742
13.893950 6.524058 -1.082292 88.027178 0.015948 0.686541 0.008365 0.726868
14.101300 7.659811 -1.103160 88.070396 0.017186 0.690737 0.008637 0.722851
14.204920 8.266259 -1.118001 88.090558 0.018000 0.692294 0.009686 0.721326
14.412270 9.533662 -1.137739 88.128882 0.018674 0.694371 0.010868 0.719293
14.515890 10.192535 -1.149890 88.152719 0.019116 0.695295 0.011885 0.718372
14.619680 10.871426 -1.156744 88.164599 0.020651 0.695463 0.013587 0.718136
14.723260 11.559756 -1.170490 88.184269 0.021691 0.695109 0.014989 0.718421
15.034100 13.743732 -1.189427 88.276105 0.023163 0.691327 0.016277 0.721988
15.345080 16.052972 -1.244484 88.377327 0.020566 0.686675 0.017882 0.726454
15.656170 18.467998 -1.282084 88.570838 0.020313 0.682817 0.014878 0.730156
15.759900 19.271287 -1.299183 88.624653 0.020287 0.682254 0.011271 0.730747
15.863640 20.079665 -1.314543 88.683468 0.020332 0.682371 0.009024 0.730668
16.071020 21.709975 -1.352184 88.807783 0.017581 0.682340 0.007658 0.730783
16.278450 23.359740 -1.404728 88.927188 0.016037 0.682198 0.007718 0.730951
16.485710 25.001208 -1.445410 89.048366 0.015130 0.681913 0.006424 0.731248
16.589330 25.809012 -1.462632 89.100008 0.014597 0.682215 0.005148 0.730988
16.693090 26.618754 -1.485517 89.156226 0.013117 0.683180 0.004286 0.730119
16.796680 27.416232 -1.512887 89.208558 0.011497 0.684595 0.003947 0.728822
16.900430 28.228413 -1.526265 89.261101 0.010327 0.686318 0.004517 0.727214
17.004190 29.045840 -1.550859 89.311885 0.008716 0.688639 0.004584 0.725037
17.107900 29.853797 -1.570880 89.349894 0.008431 0.691347 0.004308 0.722461
17.211650 30.668118 -1.581520 89.382968 0.008684 0.694551 0.003686 0.719382
17.315390 31.467575 -1.601863 89.401029 0.008974 0.698144 0.003919 0.715891
17.419150 32.263625 -1.617066 89.414473 0.008933 0.701867 0.004807 0.712236
17.522870 33.067778 -1.624630 89.424146 0.008434 0.705696 0.004759 0.708449
17.626480 33.859994 -1.638033 89.425866 0.008521 0.709707 0.005579 0.704423
17.730220 34.649850 -1.653643 89.416426 0.008349 0.713644 0.005377 0.700438
17.833840 35.439184 -1.673031 89.402033 0.008700 0.717529 0.005471 0.696453
17.937460 36.224353 -1.690680 89.378106 0.008916 0.721250 0.005020 0.692600
18.041200 36.994456 -1.695660 89.342218 0.009542 0.724828 0.004775 0.688847
18.144820 37.763008 -1.704133 89.295709 0.009755 0.728119 0.004430 0.685367
18.248550 38.518716 -1.727618 89.243285 0.009981 0.731439 0.004678 0.681818
18.352170 39.266895 -1.744558 89.181821 0.010436 0.734563 0.005064 0.678441
18.455930 40.003919 -1.759744 89.107782 0.010951 0.737322 0.006037 0.675425
18.663260 41.457844 -1.791189 88.946430 0.011429 0.741442 0.008860 0.670861
18.870490 42.879228 -1.810522 88.783720 0.012080 0.743534 0.011678 0.668487
19.181410 44.914135 -1.848547 88.563877 0.012991 0.744037 0.012577 0.667894
19.492240 46.753352 -1.878899 88.381361 0.013962 0.738480 0.011319 0.674035
19.802910 48.417691 -1.912500 88.306322 0.014217 0.724236 0.009635 0.689338
20.010020 49.468484 -1.941271 88.314082 0.015543 0.708035 0.006428 0.705977
20.217140 50.503146 -1.961654 88.402967 0.015755 0.686035 0.004714 0.727383
20.320610 50.997363 -1.973100 88.478605 0.015318 0.672053 0.005479 0.740324
20.424100 51.493822 -1.996274 88.577360 0.013522 0.656228 0.006185 0.754416
20.527470 51.976921 -2.027141 88.700658 0.010921 0.638764 0.006981 0.769294
20.630960 52.452215 -2.038719 88.849263 0.008363 0.619573 0.006650 0.784867
20.734440 52.907460 -2.057259 89.013366 0.006416 0.598330 0.006084 0.801201
20.837960 53.349575 -2.072918 89.204800 0.006227 0.574949 0.006062 0.818143
20.941510 53.777191 -2.093127 89.421797 0.007588 0.549313 0.006808 0.835554
21.045020 54.190669 -2.090602 89.676422 0.010710 0.521854 0.005581 0.852949
21.148370 54.586108 -2.094064 89.968268 0.014539 0.493138 0.005210 0.869814
21.251900 54.935958 -2.100093 90.267092 0.015976 0.463125 0.002602 0.886145
